name,latitude,longitude,elevation,elevationUnit,datacoverage,start_date,end_date,geometry,nc_file,TMAX,TMIN,TAVG,PRCP,SNOW,SNWD,WESD,WESF,AWND,AWDR
"OLSONVILLE 4.5 SE, SD US",43.090789,-100.53481,801.0,METERS,0.4316,1998-06-17,2024-12-11,POINT (-100.53481 43.090789),GHCND-US1SDTD0001__OLSONVILLE_4.5_SE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"PARMELEE 3.6 NW, SD US",43.35593,-101.09344,824.2,METERS,0.8567,2023-01-03,2024-12-12,POINT (-101.09344 43.35593),GHCND-US1SDTD0010__PARMELEE_3.6_NW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"WINNER 12.4 WSW, SD US",43.31522,-100.09135,694.0,METERS,0.2097,2008-04-08,2013-08-14,POINT (-100.09135 43.31522),GHCND-US1SDTP0005__WINNER_12.4_WSW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"HAMILL 1.7 SW, SD US",43.5868,-99.711432,556.0,METERS,0.8562,2005-09-16,2024-12-07,POINT (-99.711432 43.5868),GHCND-US1SDTP0007__HAMILL_1.7_SW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"WINNER 0.1 N, SD US",43.375278,-99.858553,605.0,METERS,0.941,2012-06-14,2014-12-15,POINT (-99.858553 43.375278),GHCND-US1SDTP0011__WINNER_0.1_N_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"DALLAS 13.2 SSW, SD US",43.059678,-99.612865,677.6,METERS,0.7779,2012-08-14,2024-12-11,POINT (-99.612865 43.059678),GHCND-US1SDTP0013__DALLAS_13.2_SSW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"WITTEN 0.1 WSW, SD US",43.4397295117378,-100.084049776196,604.1,METERS,0.2875,2012-09-06,2019-12-01,POINT (-100.084049776196 43.4397295117378),GHCND-US1SDTP0015__WITTEN_0.1_WSW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"WINNER 14.5 SSW, SD US",43.16875,-99.91853333,707.7,METERS,0.4456,2013-04-09,2016-01-04,POINT (-99.91853333 43.16875),GHCND-US1SDTP0018__WINNER_14.5_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"WINNER 0.5 WSW, SD US",43.3712553,-99.86892,610.2,METERS,0.1722,2014-02-14,2019-10-12,POINT (-99.86892 43.3712553),GHCND-US1SDTP0020__WINNER_0.5_WSW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"WINNER 1.4 E, SD US",43.37354,-99.82996,616.0,METERS,0.64,2015-03-16,2019-07-18,POINT (-99.82996 43.37354),GHCND-US1SDTP0024__WINNER_1.4_E_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"IDEAL 1.4 NE, SD US",43.55740567,-99.90123267,569.1,METERS,0.944,2015-06-01,2024-06-17,POINT (-99.90123267 43.55740567),GHCND-US1SDTP0025__IDEAL_1.4_NE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"WINNER 6.4 ESE, SD US",43.32816,-99.74796,656.2,METERS,0.0371,2016-03-30,2024-11-12,POINT (-99.74796 43.32816),GHCND-US1SDTP0026__WINNER_6.4_ESE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"COLOME 9.3 SSW, SD US",43.140751,-99.802036,697.7,METERS,0.133,2018-05-03,2024-11-09,POINT (-99.802036 43.140751),GHCND-US1SDTP0027__COLOME_9.3_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"WINNER 10.2 NNW, SD US",43.518698,-99.90077,588.9,METERS,0.1077,2018-05-28,2024-11-09,POINT (-99.90077 43.518698),GHCND-US1SDTP0028__WINNER_10.2_NNW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"COLOME 4.6 WSW, SD US",43.22695,-99.79475,715.7,METERS,0.2733,2020-08-09,2024-11-10,POINT (-99.79475 43.22695),GHCND-US1SDTP0030__COLOME_4.6_WSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"DALLAS 15.5 N, SD US",43.4590522,-99.5659705,548.9,METERS,0.1459,2022-09-29,2024-12-08,POINT (-99.5659705 43.4590522),GHCND-US1SDTP0035__DALLAS_15.5_N_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"HAMILL 5.8 N, SD US",43.6784,-99.673,541.9,METERS,0.9982,2023-05-28,2024-11-26,POINT (-99.673 43.6784),GHCND-US1SDTP0036__HAMILL_5.8_N_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"VIBORG 0.2 NNE, SD US",43.174047,-97.079074,398.1,METERS,0.9214,2007-06-10,2009-12-24,POINT (-97.079074 43.174047),GHCND-US1SDTR0001__VIBORG_0.2_NNE_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"PARKER 6.8 WSW, SD US",43.353784,-97.260732,459.0,METERS,0.2271,2007-06-05,2024-11-21,POINT (-97.260732 43.353784),GHCND-US1SDTR0002__PARKER_6.8_WSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"MARION 0.5 NE, SD US",43.428167,-97.2533,440.1,METERS,0.922,2007-07-18,2017-10-29,POINT (-97.2533 43.428167),GHCND-US1SDTR0003__MARION_0.5_NE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"CHANCELLOR 1.8 NE, SD US",43.391851,-96.964256,424.9,METERS,0.6444,2011-09-16,2012-10-24,POINT (-96.964256 43.391851),GHCND-US1SDTR0008__CHANCELLOR_1.8_NE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"HURLEY 0.2 S, SD US",43.277226537466,-97.089609503746,393.2,METERS,0.986,2012-09-03,2024-12-12,POINT (-97.089609503746 43.277226537466),GHCND-US1SDTR0009__HURLEY_0.2_S_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"CENTERVILLE 0.1 S, SD US",43.1161565333605,-96.9589550793171,374.6,METERS,0.2403,2014-08-05,2016-10-07,POINT (-96.9589550793171 43.1161565333605),GHCND-US1SDTR0011__CENTERVILLE_0.1_S_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"MARION 4.8 NNW, SD US",43.4885,-97.2934,443.8,METERS,0.1774,2019-07-20,2024-11-19,POINT (-97.2934 43.4885),GHCND-US1SDTR0014__MARION_4.8_NNW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"ELK POINT 5.6 NNE, SD US",42.76126,-96.653165,343.5,METERS,0.7763,2007-07-18,2022-12-30,POINT (-96.653165 42.76126),GHCND-US1SDUN0002__ELK_POINT_5.6_NNE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"BERESFORD 0.2 E, SD US",43.079563,-96.777064,459.9,METERS,0.2381,2010-10-17,2024-10-30,POINT (-96.777064 43.079563),GHCND-US1SDUN0005__BERESFORD_0.2_E_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"ELK POINT 5.6 N, SD US",42.762426,-96.697493,347.5,METERS,0.7958,2011-08-20,2013-06-15,POINT (-96.697493 42.762426),GHCND-US1SDUN0010__ELK_POINT_5.6_N_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"JEFFERSON 2.1 WNW, SD US",42.6202,-96.59683,340.5,METERS,0.7701,2017-10-05,2024-12-12,POINT (-96.59683 42.6202),GHCND-US1SDUN0011__JEFFERSON_2.1_WNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"JEFFERSON 1.1 E, SD US",42.604826,-96.540312,339.5,METERS,0.5512,2020-05-15,2024-11-18,POINT (-96.540312 42.604826),GHCND-US1SDUN0012__JEFFERSON_1.1_E_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"JEFFERSON 2.9 SW, SD US",42.577723902,-96.606502505,342.0,METERS,0.2072,2020-05-19,2024-11-19,POINT (-96.606502505 42.577723902),GHCND-US1SDUN0013__JEFFERSON_2.9_SW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"JEFFERSON 4.9 S, SD US",42.53285,-96.56882,339.2,METERS,0.0815,2020-06-19,2024-09-24,POINT (-96.56882 42.53285),GHCND-US1SDUN0014__JEFFERSON_4.9_S_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"ELK POINT 0.3 WSW, SD US",42.68146,-96.68602,344.1,METERS,0.8302,2023-10-09,2024-12-11,POINT (-96.68602 42.68146),GHCND-US1SDUN0016__ELK_POINT_0.3_WSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"HOVEN 2.4 N, SD US",45.277056,-99.774367,570.0,METERS,0.1358,2007-06-02,2024-09-15,POINT (-99.774367 45.277056),GHCND-US1SDWL0002__HOVEN_2.4_N_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"LOWRY 1.1 WNW, SD US",45.321238,-100.002273,574.9,METERS,0.236,2007-06-01,2023-10-26,POINT (-100.002273 45.321238),GHCND-US1SDWL0003__LOWRY_1.1_WNW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"SELBY 4.9 WNW, SD US",45.5218525975943,-100.129954442382,546.8,METERS,0.1598,2013-05-07,2018-11-05,POINT (-100.129954442382 45.5218525975943),GHCND-US1SDWL0006__SELBY_4.9_WNW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"JAVA 3.1 NNW, SD US",45.54359190166,-99.9148359149694,594.1,METERS,0.1939,2014-03-11,2015-09-18,POINT (-99.9148359149694 45.54359190166),GHCND-US1SDWL0008__JAVA_3.1_NNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"MOBRIDGE 0.3 W, SD US",45.541276,-100.442867,510.5,METERS,0.2798,2020-03-20,2024-12-11,POINT (-100.442867 45.541276),GHCND-US1SDWL0012__MOBRIDGE_0.3_W_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"SELBY 5.8 WNW, SD US",45.539737,-100.140374,545.9,METERS,0.297,2023-04-18,2024-08-24,POINT (-100.140374 45.539737),GHCND-US1SDWL0013__SELBY_5.8_WNW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"GAYVILLE 1.8 SSW, SD US",42.86301,-97.180393,352.0,METERS,0.7944,2007-06-08,2020-01-16,POINT (-97.180393 42.86301),GHCND-US1SDYN0003__GAYVILLE_1.8_SSW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"TABOR 3.8 SSE, SD US",42.8958115,-97.63511,469.7,METERS,0.2031,2011-06-30,2020-03-29,POINT (-97.63511 42.8958115),GHCND-US1SDYN0005__TABOR_3.8_SSE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"GAYVILLE 2.0 WNW, SD US",42.895815,-97.210457,355.7,METERS,0.123,2011-10-08,2019-04-25,POINT (-97.210457 42.895815),GHCND-US1SDYN0008__GAYVILLE_2.0_WNW_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"YANKTON 2.8 ESE, SD US",42.876707,-97.339942,356.3,METERS,0.085,2012-04-07,2024-11-20,POINT (-97.339942 42.876707),GHCND-US1SDYN0009__YANKTON_2.8_ESE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"YANKTON 1.7 NNE, SD US",42.910411,-97.374093,385.6,METERS,0.0929,1998-06-17,2024-12-08,POINT (-97.374093 42.910411),GHCND-US1SDYN0011__YANKTON_1.7_NNE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"YANKTON 6.2 W, SD US",42.8728955984116,-97.5127380341291,404.2,METERS,0.0907,2013-06-22,2017-08-20,POINT (-97.5127380341291 42.8728955984116),GHCND-US1SDYN0015__YANKTON_6.2_W_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"YANKTON 4.1 SW, SD US",42.8493,-97.4519,357.8,METERS,0.0714,2013-07-28,2024-11-19,POINT (-97.4519 42.8493),GHCND-US1SDYN0017__YANKTON_4.1_SW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"YANKTON 0.3 ENE, SD US",42.891686,-97.387399,384.4,METERS,0.7326,2022-03-30,2024-12-11,POINT (-97.387399 42.891686),GHCND-US1SDYN0023__YANKTON_0.3_ENE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"YANKTON 8.1 W, SD US",42.89047,-97.55239,467.0,METERS,0.4911,2022-05-08,2024-12-12,POINT (-97.55239 42.89047),GHCND-US1SDYN0024__YANKTON_8.1_W_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"YANKTON 9.1 W, SD US",42.88982,-97.57153,456.0,METERS,0.7425,2023-08-05,2024-12-10,POINT (-97.57153 42.88982),GHCND-US1SDYN0026__YANKTON_9.1_W_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"DUPREE 4.9 NNW, SD US",45.116735,-101.630146,761.7,METERS,0.078,2018-05-18,2023-08-09,POINT (-101.630146 45.116735),GHCND-US1SDZB0014__DUPREE_4.9_NNW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"AKRON, IA US",42.8258,-96.5514,365.2,METERS,0.6348,1900-09-01,2022-04-12,POINT (-96.5514 42.8258),GHCND-USC00130088__AKRON_IA_US.nc,1,1,0,1,1,1,1,0,0,0
"SIOUX CITY HIGHWAY 77 BRG, SD US",42.5244,-96.4802,326.4,METERS,0.8704,2021-01-01,2021-10-28,POINT (-96.4802 42.5244),GHCND-USC00137717__SIOUX_CITY_HIGHWAY_77_BRG_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"ERICSON, SD US",45.366667,-104.033333,823.0,METERS,0.8622,1906-04-01,1909-03-31,POINT (-104.033333 45.366667),GHCND-USC00242805__ERICSON_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"GAVINS POINT DAM, NE US",42.84556,-97.47333,382.5,METERS,0.994,1961-01-01,1995-11-30,POINT (-97.47333 42.84556),GHCND-USC00253165__GAVINS_POINT_DAM_NE_US.nc,1,1,0,1,1,1,0,0,0,0
"NIOBRARA, NE US",42.7472,-98.0466,376.1,METERS,0.9459,1939-01-01,2005-09-30,POINT (-98.0466 42.7472),GHCND-USC00255960__NIOBRARA_NE_US.nc,1,1,0,1,1,1,0,0,0,0
"ABERDEEN 3 E, SD US",45.45531,-98.41413,396.5,METERS,0.9937,2011-08-01,2024-12-11,POINT (-98.41413 45.45531),GHCND-USC00390022__ABERDEEN_3_E_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ACADEMY 2 NE, SD US",43.48397,-99.04788,515.4,METERS,0.9934,1898-07-01,2024-12-10,POINT (-99.04788 43.48397),GHCND-USC00390043__ACADEMY_2_NE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ALCESTER 9 SE, SD US",42.95,-96.51667,363.0,METERS,0.9962,1956-08-02,1959-06-30,POINT (-96.51667 42.95),GHCND-USC00390107__ALCESTER_9_SE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ALCESTER 8 SE, SD US",42.96667,-96.51667,378.0,METERS,0.9296,1956-08-01,1957-09-30,POINT (-96.51667 42.96667),GHCND-USC00390108__ALCESTER_8_SE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ALCESTER 7 ESE, SD US",42.96667,-96.51667,374.9,METERS,1.0,1956-08-01,1959-06-30,POINT (-96.51667 42.96667),GHCND-USC00390109__ALCESTER_7_ESE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ALCESTER 4 ESE, SD US",42.98333,-96.55,409.0,METERS,0.9991,1956-08-01,1959-06-30,POINT (-96.55 42.98333),GHCND-USC00390112__ALCESTER_4_ESE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ALCESTER, SD US",43.02889,-96.62889,431.3,METERS,0.8209,1948-08-01,1951-09-30,POINT (-96.62889 43.02889),GHCND-USC00390113__ALCESTER_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"ALCESTER 4 SE, SD US",42.98333,-96.56667,427.0,METERS,0.7961,1956-09-01,1958-09-30,POINT (-96.56667 42.98333),GHCND-USC00390114__ALCESTER_4_SE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ANDOVER NUMBER 2, SD US",45.41335,-97.90673,450.5,METERS,0.9855,2005-03-01,2024-12-11,POINT (-97.90673 45.41335),GHCND-USC00390120__ANDOVER_NUMBER_2_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ALEXANDRIA, SD US",43.65133,-97.79811,412.7,METERS,0.9725,1893-01-01,2024-12-10,POINT (-97.79811 43.65133),GHCND-USC00390128__ALEXANDRIA_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ANDOVER, SD US",45.51667,-97.88333,451.1,METERS,0.6623,1937-04-01,2005-02-28,POINT (-97.88333 45.51667),GHCND-USC00390198__ANDOVER_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ANGOSTURA DAM, SD US",43.35,-103.43333,958.0,METERS,0.9917,1948-03-01,1971-05-12,POINT (-103.43333 43.35),GHCND-USC00390217__ANGOSTURA_DAM_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ANTELOPE RANGE STATION, SD US",45.53167,-103.32917,859.5,METERS,0.3687,1951-03-01,2008-01-31,POINT (-103.32917 45.53167),GHCND-USC00390223__ANTELOPE_RANGE_STATION_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ARDMORE 2 N, SD US",43.03,-103.66,1079.0,METERS,0.9429,1908-11-01,2013-09-30,POINT (-103.66 43.03),GHCND-USC00390236__ARDMORE_2_N_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ARLINGTON 1 W, SD US",44.363,-97.1702,556.0,METERS,0.9206,1928-10-01,2012-08-31,POINT (-97.1702 44.363),GHCND-USC00390281__ARLINGTON_1_W_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ARMOUR, SD US",43.313,-98.3486,460.2,METERS,0.9649,1896-04-01,2008-05-31,POINT (-98.3486 43.313),GHCND-USC00390296__ARMOUR_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ARTAS 1 S, SD US",45.88109,-99.79841,553.2,METERS,0.8919,1999-11-01,2024-11-30,POINT (-99.79841 45.88109),GHCND-USC00390306__ARTAS_1_S_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ASHTON, SD US",44.99583,-98.48111,379.2,METERS,0.8204,1924-10-01,1968-11-30,POINT (-98.48111 44.99583),GHCND-USC00390346__ASHTON_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"ASHTON 2 S, SD US",44.9633,-98.5113,390.1,METERS,0.9786,1969-05-01,2007-01-31,POINT (-98.5113 44.9633),GHCND-USC00390350__ASHTON_2_S_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"ASTORIA 4 S, SD US",44.5044,-96.5319,576.1,METERS,0.9539,1994-06-01,2015-11-30,POINT (-96.5319 44.5044),GHCND-USC00390422__ASTORIA_4_S_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BAD NATION, SD US",43.7,-100.3,,,0.789,1900-12-01,1902-11-30,POINT (-100.3 43.7),GHCND-USC00390535__BAD_NATION_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BATH 1 NE, SD US",45.47378,-98.30734,396.8,METERS,0.9275,2002-04-01,2024-11-30,POINT (-98.30734 45.47378),GHCND-USC00390553__BATH_1_NE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"BEAR RIDGE, SD US",44.49933,-104.03141,1182.6,METERS,0.9843,1998-07-01,2024-11-30,POINT (-104.03141 44.49933),GHCND-USC00390554__BEAR_RIDGE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BELLE FOURCHE, SD US",44.6713,-103.8511,920.5,METERS,0.9485,1908-06-01,2022-05-31,POINT (-103.8511 44.6713),GHCND-USC00390559__BELLE_FOURCHE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BELLE FOURCHE 22 NNW, SD US",44.9905,-103.9338,975.4,METERS,0.8943,1980-05-01,2024-11-30,POINT (-103.9338 44.9905),GHCND-USC00390565__BELLE_FOURCHE_22_NNW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BELLE FOURCHE 29 NNW, SD US",45.1,-103.95,949.1,METERS,0.978,1951-07-01,1979-09-30,POINT (-103.95 45.1),GHCND-USC00390567__BELLE_FOURCHE_29_NNW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BELVIDERE, SD US",43.83333,-101.26667,705.0,METERS,0.9706,1924-08-28,1951-11-30,POINT (-101.26667 43.83333),GHCND-USC00390574__BELVIDERE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"LAKE SHARPE PROJECT, SD US",44.06426,-99.46062,444.4,METERS,0.9732,1965-04-01,1971-12-31,POINT (-99.46062 44.06426),GHCND-USC00390649__LAKE_SHARPE_PROJECT_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BIG STONE CITY 2 NW, SD US",45.29956,-96.50001,339.9,METERS,0.9896,1983-12-01,2024-12-09,POINT (-96.50001 45.29956),GHCND-USC00390662__BIG_STONE_CITY_2_NW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"BISON, SD US",45.5268,-102.466,847.3,METERS,0.8422,1916-05-01,2024-11-30,POINT (-102.466 45.5268),GHCND-USC00390701__BISON_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BIXBY DAM, SD US",45.11667,-102.61667,752.9,METERS,0.9823,1949-08-01,1952-08-31,POINT (-102.61667 45.11667),GHCND-USC00390706__BIXBY_DAM_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BLUNT, SD US",44.5128,-99.9881,494.1,METERS,0.6221,1913-01-01,2011-05-31,POINT (-99.9881 44.5128),GHCND-USC00390760__BLUNT_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BONESTEEL, SD US",43.07778,-98.95083,605.0,METERS,0.982,1956-05-01,2004-06-30,POINT (-98.95083 43.07778),GHCND-USC00390778__BONESTEEL_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BONILLA 3 SSW, SD US",44.55,-98.53333,409.0,METERS,0.9913,1945-11-01,1957-09-30,POINT (-98.53333 44.55),GHCND-USC00390796__BONILLA_3_SSW_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BOVEE, SD US",43.31667,-98.75,,,0.9968,1950-01-09,1951-09-30,POINT (-98.75 43.31667),GHCND-USC00390822__BOVEE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
404_Error,45.45113,-99.65177,610.5,METERS,0.5994,1893-01-01,2024-12-12,POINT (-99.65177 45.45113),,0,0,0,0,0,0,0,0,0,0
"BRIDGEWATER, SD US",43.55239,-97.50164,431.9,METERS,0.9389,1948-03-02,2024-12-12,POINT (-97.50164 43.55239),GHCND-USC00391032__BRIDGEWATER_SD_US.nc,1,1,0,1,1,1,1,0,0,0
"BRISTOL 7 S, SD US",45.23851,-97.75376,542.2,METERS,0.9945,2002-04-01,2019-09-30,POINT (-97.75376 45.23851),GHCND-USC00391043__BRISTOL_7_S_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"BRITTON, SD US",45.78861,-97.74881,413.0,METERS,0.8455,1893-01-01,2024-12-12,POINT (-97.74881 45.78861),GHCND-USC00391049__BRITTON_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BRITTON 13 NW, SD US",45.9217,-97.93297,401.7,METERS,0.8788,2002-04-01,2024-12-11,POINT (-97.93297 45.9217),GHCND-USC00391052__BRITTON_13_NW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"BROOKINGS 2 NE, SD US",44.32503,-96.76864,499.6,METERS,0.9935,1893-01-01,2024-12-11,POINT (-96.76864 44.32503),GHCND-USC00391076__BROOKINGS_2_NE_SD_US.nc,1,1,0,1,1,1,1,0,0,0
"BRYANT 1 NE, SD US",44.5547,-97.4686,557.8,METERS,0.6746,1911-10-01,2016-10-31,POINT (-97.4686 44.5547),GHCND-USC00391102__BRYANT_1_NE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BUFFALO, SD US",45.59583,-103.54528,891.5,METERS,0.9524,1948-08-01,1951-09-30,POINT (-103.54528 45.59583),GHCND-USC00391114__BUFFALO_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"BUFFALO NEAR, SD US",45.383333,-103.716667,1066.8,METERS,0.6528,1941-01-01,1944-01-31,POINT (-103.716667 45.383333),GHCND-USC00391118__BUFFALO_NEAR_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"BUFFALO GAP, SD US",43.4918,-103.313,971.7,METERS,0.9,1951-09-01,2006-02-28,POINT (-103.313 43.4918),GHCND-USC00391124__BUFFALO_GAP_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"BUSKALA RANCH, SD US",44.21667,-103.81667,1862.3,METERS,0.8688,1909-08-01,1997-11-30,POINT (-103.81667 44.21667),GHCND-USC00391246__BUSKALA_RANCH_SD_US.nc,1,0,0,1,1,1,0,0,0,0
"CAMP CROOK, SD US",45.54793,-103.97562,951.0,METERS,0.9629,1893-01-01,2024-12-08,POINT (-103.97562 45.54793),GHCND-USC00391294__CAMP_CROOK_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"CANISTOTA 2 N, SD US",43.63333,-97.3,474.0,METERS,0.8732,1922-09-01,1986-08-31,POINT (-97.3 43.63333),GHCND-USC00391354__CANISTOTA_2_N_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"CANNING 1 W, SD US",44.3975,-100.0333,472.4,METERS,0.8744,1999-10-01,2005-11-30,POINT (-100.0333 44.3975),GHCND-USC00391373__CANNING_1_W_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"CANTON, SD US",43.31122,-96.58772,400.8,METERS,0.9244,1896-04-01,2024-12-12,POINT (-96.58772 43.31122),GHCND-USC00391392__CANTON_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"CARPENTER 4 NNE, SD US",44.68893,-97.88955,454.2,METERS,0.9628,1948-08-01,1951-09-30,POINT (-97.88955 44.68893),GHCND-USC00391452__CARPENTER_4_NNE_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"CARTHAGE, SD US",44.1694,-97.7202,435.9,METERS,0.4429,1951-06-01,2011-09-16,POINT (-97.7202 44.1694),GHCND-USC00391474__CARTHAGE_SD_US.nc,1,1,0,1,1,1,1,0,0,0
"CASCADE SPRINGS, SD US",43.333333,-103.55,1043.0,METERS,0.9818,1908-01-01,1913-05-31,POINT (-103.55 43.333333),GHCND-USC00391485__CASCADE_SPRINGS_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"CASH, SD US",45.6,-102.63333,,,0.1623,1909-05-01,1949-12-04,POINT (-102.63333 45.6),GHCND-USC00391496__CASH_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"CASTLE ROCK 4 NW, SD US",45.01,-103.48278,960.1,METERS,0.8871,1949-08-01,1952-12-31,POINT (-103.48278 45.01),GHCND-USC00391504__CASTLE_ROCK_4_NW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"CASTLE ROCK 12 NNW, SD US",45.11667,-103.48333,929.9,METERS,0.9735,1941-10-28,1951-09-30,POINT (-103.48333 45.11667),GHCND-USC00391509__CASTLE_ROCK_12_NNW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"CASTLEWOOD, SD US",44.727,-97.026,513.6,METERS,0.9128,1893-01-01,2011-10-31,POINT (-97.026 44.727),GHCND-USC00391519__CASTLEWOOD_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"CASTLEWOOD NUMBER 2, SD US",44.72683,-97.02859,514.8,METERS,0.9829,2011-11-01,2024-12-12,POINT (-97.02859 44.72683),GHCND-USC00391520__CASTLEWOOD_NUMBER_2_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"CAVITE 4261954, SD US",43.75,-100.416667,,,0.839,1903-02-02,1905-03-31,POINT (-100.416667 43.75),GHCND-USC00391529__CAVITE_4261954_SD_US.nc,1,1,0,1,1,1,0,0,0,0
"CEDAR BUTTE, SD US",43.5771,-101.019,717.8,METERS,0.6733,1918-06-01,2017-06-30,POINT (-101.019 43.5771),GHCND-USC00391539__CEDAR_BUTTE_SD_US.nc,1,1,0,1,1,1,0,0,0,0
